ID,Age (25+),Has_Job,Income (>$1000),Avails_Membership
8972,0,0,0,0
8973,1,0,0,1
8974,0,1,0,0
8975,1,0,0,1
8976,0,1,0,0
8977,1,1,1,1
8978,1,0,0,0
8979,1,1,1,1
8980,0,1,0,0
8981,1,0,1,1
8982,0,1,1,1
8983,0,1,1,0
8984,0,0,1,0
8985,0,0,1,0
8986,0,0,1,0
8987,0,1,0,0
8988,0,1,0,0
8989,1,0,0,0
8990,1,1,0,1
8991,1,0,0,1
8992,0,0,0,0
8993,0,0,1,0
8994,0,1,0,0
8995,0,1,1,1
8996,1,0,1,0
8997,0,0,1,0
8998,1,1,1,1
8999,0,0,1,0
9000,1,1,1,1
9001,0,0,0,0
9002,1,0,1,0
9003,0,1,1,1
9004,1,1,0,0
9005,0,1,0,0
9006,1,1,0,1
9007,1,1,0,1
9008,0,0,0,0
9009,1,0,0,0
9010,0,1,0,1
9011,0,1,1,1
9012,0,0,0,0
9013,1,0,1,1
9014,1,1,0,1
9015,0,1,0,0
9016,0,0,1,0
9017,1,1,0,1
9018,1,0,0,0
9019,1,0,0,1
9020,0,1,0,0
9021,0,0,0,0
9022,0,0,0,0
9023,0,0,0,0
9024,0,1,1,1
9025,1,0,0,0
9026,0,1,1,1
9027,1,0,1,0
9028,1,0,1,1
9029,0,0,1,0
9030,1,0,1,0
9031,0,0,1,0
9032,1,1,1,1
9033,0,1,0,0
9034,0,0,0,0
9035,1,1,0,1
9036,0,1,1,1
9037,1,0,0,1
9038,0,1,1,1
9039,0,1,1,1
9040,0,1,0,0
9041,1,1,1,1
9042,1,0,1,0
9043,0,1,0,0
9044,1,0,1,0
9045,0,0,0,0
9046,1,1,1,1
9047,1,0,1,1
9048,0,1,0,0
9049,0,0,0,0
9050,0,1,0,0
9051,0,1,1,1
9052,0,0,1,0
9053,1,1,0,1
9054,1,1,0,1
9055,0,1,0,0
9056,0,1,1,0
9057,0,0,1,0
9058,1,0,0,1
9059,0,0,0,0
9060,0,1,0,1
9061,1,0,1,0
9062,1,1,0,1
9063,1,1,0,1
9064,1,1,0,1
9065,0,0,1,1
9066,1,0,1,0
9067,1,0,0,1
9068,0,0,1,0
9069,0,1,0,0
9070,0,0,0,0
9071,1,0,0,0
9072,0,0,0,1
9073,1,0,1,0
9074,1,1,0,1
9075,1,0,0,0
9076,0,0,1,1
9077,1,0,0,1
9078,0,1,1,1
9079,0,0,0,0
9080,0,0,0,0
9081,1,0,0,0
9082,1,1,0,1
9083,1,1,1,1
9084,0,0,0,0
9085,1,0,1,0
9086,1,1,1,1
9087,1,1,1,1
9088,1,1,0,1
9089,1,1,1,1
9090,0,1,1,0
9091,0,0,1,0
9092,0,0,0,0
9093,0,0,0,0
9094,1,0,1,0
9095,0,1,1,0
9096,1,1,0,1
9097,0,1,1,1
9098,0,1,1,0
9099,0,1,1,1
9100,1,0,0,1
9101,1,0,1,0
9102,0,0,1,0
9103,1,0,0,1
9104,0,0,1,0
9105,0,1,0,0
9106,0,1,0,0
9107,1,1,0,0
9108,0,1,1,1
9109,0,1,1,1
9110,0,0,1,0
9111,1,0,1,0
9112,0,0,1,0
9113,1,1,1,1
9114,0,1,1,0
9115,1,1,1,1
9116,0,1,0,0
9117,0,0,1,0
9118,1,1,1,1
9119,1,0,0,0
9120,0,1,1,1
9121,1,0,0,0
9122,0,1,1,1
9123,0,1,1,1
9124,0,0,0,0
9125,1,0,0,1
9126,0,1,1,1
9127,1,0,0,0
9128,0,1,1,1
9129,1,1,1,1
9130,1,0,1,0
9131,0,1,1,1
9132,1,1,1,0
9133,0,0,1,1
9134,0,1,0,0
9135,0,1,0,0
9136,0,1,0,0
9137,0,1,1,1
9138,1,0,0,0
9139,0,0,1,0
9140,1,0,0,0
9141,1,1,1,1
9142,0,0,1,0
9143,1,0,1,0
9144,0,0,1,0
9145,1,1,1,1
9146,1,0,0,0
9147,1,0,1,0
9148,0,1,0,1
9149,1,1,1,1
9150,0,1,1,1
9151,1,1,1,1
9152,1,1,0,1
9153,1,1,1,1
9154,1,0,0,0
9155,0,0,1,0
9156,0,1,0,0
9157,1,1,0,1
9158,1,0,0,1
9159,0,1,1,0
9160,0,1,1,1
9161,0,0,0,0
9162,0,1,1,0
9163,1,1,1,1
9164,1,0,1,1
9165,0,0,0,0
9166,0,0,0,1
9167,0,0,1,0
9168,0,0,0,0
9169,0,1,1,0
9170,0,1,1,1
9171,1,1,0,1
9172,1,1,0,1
9173,1,1,1,1
9174,0,0,1,0
9175,0,1,1,1
9176,0,1,0,0
9177,1,1,0,1
9178,0,1,1,0
9179,0,1,1,0
9180,1,0,0,0
9181,0,1,1,1
9182,1,1,0,1
9183,1,1,0,1
9184,0,1,1,1
9185,1,1,1,1
9186,0,1,0,0
9187,1,0,1,1
9188,0,1,0,0
9189,1,0,0,0
9190,0,0,0,0
9191,1,1,1,1
9192,1,1,1,1
9193,1,1,1,1
9194,0,0,0,1
9195,0,1,0,0
9196,1,1,0,1
9197,0,1,0,0
9198,1,0,1,0
9199,0,0,1,1
9200,1,1,1,0
9201,0,0,0,0
9202,1,1,0,1
9203,1,0,1,0
9204,1,1,0,1
9205,1,0,1,0
9206,0,1,0,0
9207,1,1,0,1
9208,0,0,0,0
9209,0,0,0,1
9210,1,0,0,0
9211,0,0,1,0
9212,0,0,1,0
9213,0,1,1,0
9214,1,1,0,1
9215,0,0,1,0
9216,0,1,1,1
9217,1,1,0,1
9218,1,0,0,1
9219,0,1,1,0
9220,1,1,1,1
9221,0,0,1,0
9222,0,0,1,0
9223,0,1,1,1
9224,1,0,0,0
9225,0,1,1,1
9226,1,0,1,1
9227,1,0,1,0
9228,0,0,1,0
9229,1,0,1,1
9230,1,1,1,1
9231,1,0,0,1
9232,1,0,0,0
9233,1,1,0,1
9234,0,1,1,1
9235,1,1,1,1
9236,0,1,0,0
9237,0,0,1,0
9238,0,1,1,1
9239,0,0,1,0
9240,0,1,0,0
9241,0,0,0,0
9242,1,1,0,1
9243,1,0,1,0
9244,1,0,0,1
9245,0,1,0,0
9246,1,0,0,0
9247,1,0,1,0
9248,1,0,0,0
9249,0,0,0,0
9250,1,1,1,1
9251,0,0,0,0
9252,1,0,1,0
9253,0,1,1,1
9254,0,1,0,0
9255,0,1,0,0
9256,1,0,0,0
9257,1,0,1,0
9258,0,1,0,1
9259,1,0,0,0
9260,0,1,0,0
9261,0,0,1,0
9262,1,1,1,1
9263,1,0,1,0
9264,1,1,0,1
9265,0,0,0,0
9266,0,1,1,1
9267,1,0,0,0
9268,0,0,0,0
9269,1,0,1,1
9270,0,1,1,1
9271,1,0,1,0
9272,1,0,0,1
9273,0,0,0,0
9274,1,1,0,1
9275,1,0,1,0
9276,0,1,1,0
9277,1,0,0,0
9278,0,1,1,1
9279,1,1,1,1
9280,0,0,0,0
9281,1,1,1,1
9282,1,1,0,1
9283,1,0,1,0
9284,1,1,0,1
9285,0,1,1,1
9286,0,1,0,0
9287,0,1,1,1
9288,0,0,1,0
9289,0,1,1,1
9290,0,1,1,1
9291,0,0,1,0
9292,1,0,0,1
9293,1,1,0,1
9294,1,0,0,0
9295,1,0,1,0
9296,0,0,0,0
9297,0,0,1,0
9298,0,0,1,0
9299,1,0,0,0
9300,0,0,0,0
9301,1,0,1,0
9302,0,0,1,0
9303,0,1,0,0
9304,0,1,0,1
9305,0,1,1,1
9306,1,1,1,1
9307,1,1,0,1
9308,0,0,1,0
9309,1,0,1,0
9310,0,1,0,0
9311,0,1,0,0
9312,0,0,1,0
9313,0,1,1,1
9314,1,0,0,1
9315,0,1,1,1
9316,0,0,0,0
9317,1,1,1,1
9318,0,0,0,0
9319,1,1,1,1
9320,0,1,1,1
9321,0,0,1,0
9322,0,0,0,0
9323,0,1,0,0
9324,0,1,0,0
9325,0,0,1,0
9326,1,0,1,0
9327,0,0,0,0
9328,1,1,0,1
9329,1,1,1,1
9330,0,0,1,0
9331,1,1,1,1
9332,0,1,1,1
9333,1,0,0,0
9334,0,1,0,0
9335,1,0,1,0
9336,1,0,1,0
9337,0,1,1,1
9338,1,1,0,1
9339,0,0,0,0
9340,0,0,1,0
9341,0,0,1,0
9342,0,1,1,1
9343,0,0,1,0
9344,1,0,1,0
9345,1,0,1,0
9346,1,0,0,0
9347,0,1,0,0
9348,1,1,0,1
9349,1,0,1,0
9350,1,1,1,1
9351,1,1,1,1
9352,1,1,0,1
9353,0,0,1,0
9354,0,1,0,0
9355,1,1,1,1
9356,0,0,1,0
9357,0,0,1,0
9358,1,1,0,1
9359,1,1,0,1
9360,0,0,0,0
9361,1,0,1,0
9362,0,0,0,0
9363,0,0,1,0
9364,1,1,1,1
9365,0,0,0,0
9366,0,1,0,1
9367,0,1,1,1
9368,1,1,1,1
9369,1,0,1,1
9370,1,0,1,0
9371,1,1,0,0
9372,0,1,0,0
9373,1,1,0,1
9374,1,1,1,1
9375,1,1,1,1
9376,1,0,1,0
9377,0,0,0,0
9378,0,0,1,0
9379,0,1,1,1
9380,1,1,0,1
9381,1,0,0,1
9382,0,0,1,0
9383,1,1,0,1
9384,1,0,1,0
9385,0,0,0,0
9386,0,0,1,0
9387,1,1,0,1
9388,1,1,0,0
9389,1,0,0,0
9390,0,1,0,0
9391,0,0,1,0
9392,0,0,1,0
9393,0,1,0,0
9394,1,1,1,1
9395,0,1,0,0
9396,0,0,0,1
9397,1,0,1,1
9398,1,0,1,0
9399,1,1,1,1
9400,0,0,1,0
9401,1,0,1,0
9402,1,0,1,1
9403,0,0,1,0
9404,0,1,0,0
9405,1,1,1,1
9406,0,1,0,0
9407,1,0,1,0
9408,1,0,1,0
9409,0,0,0,0
9410,1,1,0,1
9411,0,1,0,0
9412,0,1,0,0
9413,0,1,1,0
9414,1,1,1,1
9415,0,0,0,0
9416,0,1,0,0
9417,1,1,1,1
9418,1,1,1,1
9419,1,0,0,0
9420,1,1,1,1
9421,0,1,1,0
9422,0,1,0,0
9423,0,0,0,0
9424,1,0,0,0
9425,1,1,0,1
9426,0,1,1,1
9427,1,1,0,1
9428,1,1,1,1
9429,0,0,1,0
9430,0,1,1,1
9431,1,0,1,0
9432,1,1,0,1
9433,1,0,1,1
9434,0,0,0,0
9435,0,1,1,1
9436,0,0,0,1
9437,0,1,1,1
9438,0,0,1,0
9439,1,0,0,1
9440,1,1,0,1
9441,1,1,0,1
9442,0,0,0,1
9443,0,0,1,0
9444,0,1,1,1
9445,1,1,1,1
9446,0,1,1,0
9447,0,0,1,0
9448,1,1,0,1
9449,0,1,0,0
9450,1,0,1,1
9451,0,1,0,0
9452,0,1,1,1
9453,1,1,1,1
9454,1,1,0,1
9455,1,0,1,0
9456,1,1,0,1
9457,1,1,1,1
9458,1,1,0,1
9459,0,1,1,1
9460,0,1,1,1
9461,1,1,0,1
9462,0,0,1,0
9463,1,0,1,0
9464,0,0,0,0
9465,1,1,0,1
9466,0,1,0,0
9467,0,1,1,1
9468,0,0,0,1
9469,0,1,0,0
9470,0,0,0,0
9471,1,1,1,1
9472,1,1,0,0
9473,1,0,1,0
9474,0,0,1,0
9475,1,0,0,0
9476,0,0,1,0
9477,0,0,1,0
9478,0,0,1,0
9479,1,1,1,1
9480,0,0,1,0
9481,1,1,0,0
9482,1,1,0,1
9483,0,1,0,0
9484,0,1,1,1
9485,1,1,0,0
9486,1,0,1,0
9487,1,0,1,1
9488,1,0,1,0
9489,1,1,1,1
9490,1,0,0,0
9491,0,1,1,1
9492,1,1,0,1
9493,1,1,0,1
9494,1,1,1,1
9495,1,0,0,1
9496,0,0,0,0
9497,0,0,0,0
9498,1,0,1,0
9499,1,0,1,0
9500,1,1,1,1
9501,0,0,0,0
9502,0,1,0,0
9503,0,1,1,1
9504,0,1,1,0
9505,0,0,0,0
9506,0,1,1,1
9507,1,1,1,1
9508,0,0,0,0
9509,0,1,0,0
9510,1,1,1,1
9511,0,1,1,1
9512,1,0,1,0
9513,0,1,1,1
9514,1,1,0,1
9515,1,0,1,0
9516,1,0,1,1
9517,1,1,0,1
9518,1,0,0,0
9519,0,0,0,0
9520,0,0,0,0
9521,1,0,0,0
9522,1,0,0,0
9523,1,0,0,0
9524,0,0,1,0
9525,1,1,1,1
9526,1,0,0,0
9527,1,0,1,1
9528,1,0,1,1
9529,0,1,0,0
9530,1,0,0,0
9531,1,0,0,0
9532,0,1,0,0
9533,1,0,0,0
9534,1,1,1,1
9535,0,1,1,1
9536,0,0,0,0
9537,0,1,0,0
9538,1,0,1,0
9539,1,0,1,1
9540,0,1,1,0
9541,0,1,0,0
9542,0,0,0,0
9543,1,0,1,1
9544,1,1,0,1
9545,0,0,1,0
9546,1,0,0,0
9547,0,0,0,0
9548,1,1,1,1
9549,1,0,1,0
9550,1,0,0,1
9551,1,0,1,1
9552,0,1,0,0
9553,1,1,1,1
9554,1,1,1,1
9555,0,0,0,0
9556,1,1,0,1
9557,0,0,0,0
9558,0,1,1,1
9559,1,0,1,0
9560,1,1,0,1
9561,0,0,1,0
9562,0,0,0,0
9563,0,1,0,0
9564,1,0,0,0
9565,0,1,0,0
9566,0,1,0,0
9567,0,0,1,0
9568,1,0,1,0
9569,0,1,0,0
9570,1,1,1,1
9571,1,1,0,1
9572,0,0,1,0
9573,1,1,1,1
9574,0,0,0,0
9575,1,0,1,0
9576,1,1,0,0
9577,0,1,1,1
9578,0,0,0,0
9579,0,0,0,1
9580,1,0,0,1
9581,1,0,0,0
9582,0,1,0,1
9583,0,0,0,0
9584,1,1,1,1
9585,1,1,0,1
9586,1,1,1,1
9587,0,0,0,0
9588,1,0,1,1
9589,0,1,0,0
9590,1,1,0,0
9591,1,1,1,1
9592,0,1,0,0
9593,0,0,0,0
9594,0,1,0,0
9595,1,0,0,1
9596,1,0,1,0
9597,1,0,0,0
9598,0,0,1,0
9599,1,1,0,1
9600,0,0,0,0
9601,0,1,0,0
9602,0,0,0,0
9603,1,1,1,1
9604,1,1,0,0
9605,0,1,0,0
9606,1,1,0,1
9607,0,1,1,1
9608,0,0,1,0
9609,1,1,1,1
9610,0,0,1,0
9611,0,1,0,0
9612,1,0,0,1
9613,0,0,1,0
9614,0,0,0,0
9615,0,1,0,0
9616,0,0,1,0
9617,0,1,0,0
9618,0,1,1,1
9619,0,0,1,0
9620,1,0,1,0
9621,1,1,1,1
9622,0,1,1,0
9623,0,1,1,1
9624,1,1,0,0
9625,1,1,0,1
9626,1,1,0,1
9627,1,0,1,0
9628,1,1,1,1
9629,0,1,1,0
9630,1,0,0,1
9631,1,0,0,0
9632,1,0,1,0
9633,0,1,1,1
9634,0,0,1,1
9635,0,0,1,0
9636,0,1,1,1
9637,0,1,0,0
9638,0,1,1,1
9639,1,1,1,1
9640,0,0,1,0
9641,0,1,1,1
9642,1,0,0,1
9643,0,1,1,1
9644,1,0,1,0
9645,1,1,1,1
9646,0,1,0,0
9647,1,1,1,1
9648,1,0,0,1
9649,1,0,1,0
9650,1,0,1,1
9651,0,1,1,1
9652,1,0,1,1
9653,0,1,1,1
9654,1,1,1,1
9655,1,1,1,1
9656,1,0,1,1
9657,0,1,1,0
9658,0,0,0,0
9659,0,1,0,1
9660,1,1,0,1
9661,1,1,0,1
9662,1,0,1,0
9663,1,0,1,0
9664,0,1,0,0
9665,1,0,0,0
9666,0,0,0,0
9667,1,1,0,1
9668,0,1,1,1
9669,0,0,0,0
9670,1,1,1,1
9671,1,1,1,1
9672,0,0,1,0
9673,1,0,0,0
9674,1,1,0,1
9675,0,0,1,0
9676,0,0,0,0
9677,0,1,0,0
9678,0,1,1,1
9679,1,1,1,1
9680,0,1,0,0
9681,0,0,1,0
9682,0,0,0,0
9683,1,1,0,0
9684,0,1,1,1
9685,1,1,1,1
9686,0,1,0,0
9687,0,0,1,0
9688,1,0,0,0
9689,0,1,1,0
9690,0,1,0,0
9691,1,0,1,1
9692,0,0,0,0
9693,0,0,0,0
9694,0,0,1,0
9695,0,1,0,0
9696,1,0,0,1
9697,0,0,0,0
9698,1,0,0,0
9699,0,1,0,0
9700,1,1,1,1
9701,0,0,0,0
9702,1,0,0,0
9703,0,1,0,0
9704,1,1,1,1
9705,1,0,1,0
9706,0,1,0,0
9707,1,0,0,0
9708,0,1,1,0
9709,0,0,1,0
9710,0,0,0,0
9711,0,1,1,1
9712,0,0,0,0
9713,1,1,0,1
9714,0,1,0,0
9715,0,1,1,1
9716,0,0,0,1
9717,0,0,0,0
9718,0,0,1,0
9719,0,1,0,0
9720,1,0,0,1
9721,1,0,0,0
9722,0,0,1,0
9723,1,0,1,0
9724,0,1,0,0
9725,0,0,1,0
9726,0,1,0,1
9727,0,1,0,0
9728,0,1,1,0
9729,1,1,1,0
9730,1,0,0,1
9731,1,0,1,0
9732,1,0,1,1
9733,0,1,1,1
9734,1,0,0,1
9735,0,1,0,0
9736,1,0,1,1
9737,1,0,0,0
9738,1,0,0,0
9739,1,1,1,0
9740,0,0,0,0
9741,1,1,1,1
9742,1,1,0,1
9743,0,1,0,0
9744,0,0,1,0
9745,1,0,0,0
9746,0,1,1,1
9747,0,1,0,1
9748,0,1,0,0
9749,1,1,0,1
9750,0,1,1,0
9751,1,0,0,0
9752,1,0,0,0
9753,1,0,1,0
9754,1,1,1,1
9755,0,1,0,0
9756,1,0,1,0
9757,0,0,1,0
9758,1,1,1,1
9759,0,1,1,1
9760,1,1,0,0
9761,0,0,1,0
9762,1,1,0,1
9763,1,1,0,1
9764,0,1,0,0
9765,1,0,1,0
9766,1,1,1,1
9767,1,0,0,1
9768,0,1,0,0
9769,1,1,1,1
9770,1,0,1,0
9771,0,1,0,0
9772,0,0,1,1
9773,0,1,1,1
9774,0,0,0,0
9775,0,1,1,1
9776,1,0,1,0
9777,1,0,0,0
9778,1,1,1,1
9779,0,0,0,0
9780,1,1,1,1
9781,0,0,0,0
9782,0,1,1,1
9783,1,1,0,1
9784,0,1,1,1
9785,0,1,1,1
9786,1,0,1,0
9787,0,1,0,0
9788,0,1,1,0
9789,1,1,0,1
9790,0,1,1,1
9791,0,1,1,1
9792,1,0,1,1
9793,1,1,1,1
9794,1,0,1,0
9795,1,0,1,0
9796,0,1,0,0
9797,0,1,0,0
9798,1,0,1,0
9799,0,0,1,0
9800,0,0,1,0
9801,1,1,1,1
9802,1,0,1,0
9803,0,0,0,0
9804,1,1,1,0
9805,1,0,1,0
9806,1,1,0,1
9807,0,0,0,0
9808,1,1,0,1
9809,0,0,1,0
9810,0,1,1,0
9811,0,1,1,1
9812,1,0,1,0
9813,1,1,1,1
9814,1,0,0,0
9815,1,1,1,1
9816,1,1,1,1
9817,0,1,1,1
9818,0,1,0,0
9819,0,1,1,1
9820,1,1,1,1
9821,0,1,1,1
9822,0,0,1,0
9823,1,0,0,0
9824,1,1,0,1
9825,0,1,0,0
9826,0,1,1,1
9827,1,0,0,0
9828,1,1,0,1
9829,1,0,1,0
9830,1,1,1,1
9831,0,1,0,1
9832,0,1,0,0
9833,1,1,0,0
9834,0,1,0,0
9835,0,0,1,0
9836,1,1,1,1
9837,0,0,0,0
9838,0,0,0,0
9839,0,1,0,0
9840,1,1,1,1
9841,1,1,1,1
9842,0,0,1,0
9843,1,0,0,0
9844,1,0,1,0
9845,1,1,0,1
9846,0,0,0,0
9847,0,0,1,0
9848,1,0,0,1
9849,0,1,1,1
9850,0,0,1,0
9851,0,0,0,0
9852,0,1,0,0
9853,0,1,1,1
9854,1,1,1,1
9855,0,0,1,0
9856,0,0,1,0
9857,0,0,1,0
9858,1,1,1,1
9859,1,0,1,0
9860,1,1,0,1
9861,0,1,1,1
9862,1,0,0,0
9863,1,0,0,0
9864,1,0,1,0
9865,1,1,1,1
9866,0,1,1,1
9867,1,0,1,0
9868,1,1,1,0
9869,0,0,0,0
9870,0,0,0,0
9871,1,0,1,0
9872,0,1,1,0
9873,1,1,1,1
9874,0,0,1,0
9875,0,0,0,1
9876,1,1,0,1
9877,0,0,0,0
9878,1,1,1,1
9879,0,0,1,0
9880,1,1,1,1
9881,0,0,0,0
9882,0,1,0,0
9883,0,0,0,0
9884,0,1,1,1
9885,0,1,0,0
9886,1,1,1,1
9887,0,1,0,0
9888,1,0,1,1
9889,1,1,1,0
9890,1,1,1,1
9891,0,0,1,0
9892,1,1,0,1
9893,0,0,0,0
9894,1,1,0,1
9895,1,1,1,1
9896,1,1,0,1
9897,1,1,1,1
9898,1,1,0,1
9899,0,1,0,0
9900,1,0,1,1
9901,1,0,1,0
9902,0,1,1,0
9903,0,1,0,1
9904,0,0,1,0
9905,1,0,0,0
9906,1,1,0,1
9907,1,1,0,0
9908,1,1,1,1
9909,1,1,0,1
9910,1,1,1,1
9911,0,1,1,1
9912,0,0,0,0
9913,1,1,0,1
9914,1,1,0,1
9915,1,0,0,0
9916,1,0,1,0
9917,1,0,1,0
9918,0,0,1,0
9919,0,1,1,0
9920,1,0,1,0
9921,0,0,1,0
9922,1,1,1,1
9923,1,0,1,1
9924,1,0,1,0
9925,0,1,0,1
9926,0,1,0,0
9927,1,1,1,1
9928,0,1,1,1
9929,0,1,0,0
9930,1,1,0,1
9931,0,1,0,0
9932,0,0,1,0
9933,1,0,0,1
9934,1,1,0,1
9935,0,0,0,0
9936,1,1,0,0
9937,0,0,0,0
9938,1,1,1,1
9939,1,0,0,1
9940,1,1,1,1
9941,1,0,0,1
9942,0,1,0,0
9943,1,0,0,0
9944,1,0,0,0
9945,1,1,0,1
9946,0,0,1,0
9947,0,0,1,1
9948,1,0,1,0
9949,1,0,1,1
9950,1,0,1,0
9951,1,1,1,1
9952,1,1,1,1
9953,1,0,0,1
9954,0,1,1,1
9955,1,0,0,0
9956,1,1,0,1
9957,1,0,1,0
9958,1,0,0,0
9959,1,0,0,0
9960,1,0,1,0
9961,0,1,0,1
9962,0,1,1,1
9963,0,1,0,0
9964,0,0,1,0
9965,0,1,0,0
9966,0,1,1,1
9967,1,0,0,1
9968,1,0,1,1
9969,1,0,0,0
9970,1,1,0,1
9971,1,1,1,1
9972,1,0,0,1
9973,0,1,1,0
9974,1,0,0,1
9975,0,1,0,0
9976,0,0,1,0
9977,1,1,0,1
9978,1,1,1,1
9979,1,1,0,1
9980,1,0,0,0
9981,1,0,0,0
9982,1,0,0,1
9983,1,1,1,1
9984,0,0,1,0
9985,1,1,0,1
9986,1,0,0,0
9987,0,0,1,0
9988,1,1,0,1
9989,1,1,1,1
9990,0,0,0,0
9991,1,0,0,0
9992,1,1,1,1
9993,1,1,0,0
9994,1,0,1,1
9995,1,1,1,1
9996,1,0,1,0
9997,0,0,1,0
9998,1,0,1,0
9999,1,1,1,1
10000,0,0,0,0
